3,0.93,0.509984014172143,1.76470137055533,2.18471735638318
3,0.94,0.516338551109229,1.76992458430054,2.19358603319131
3,0.95,0.522716488123226,1.77517998670510,2.20246349858187
3,0.96,0.529117857464282,1.78046752190325,2.21134966443897
3,0.97,0.535542686465286,1.78578713007463,2.22024444360934
3,0.98,0.541990997592994,1.79113874748632,2.22914774989333
3,0.99,0.548462808501414,1.79652230653728,2.23805949803586
3,1.0,0.554958132087371,1.80193773580484,2.24697960371747
3,1.01,0.561476976548190,1.80738496009342,2.25590798354523
3,1.02,0.568019345441414,1.81286390048524,2.26484455504382
3,1.03,0.574585237746489,1.81837447439298,2.27378923664649
3,1.04,0.581174647928312,1.82391659561441,2.28274194768610
3,1.05,0.587787566002596,1.82949017438879,2.29170260838619
3,1.06,0.594423977602940,1.83509511745499,2.30067113985205
3,1.07,0.601083864049527,1.84073132811132,2.30964746406179
3,1.08,0.607767202419376,1.84639870627687,2.31863150385749
3,1.09,0.614473965618046,1.85209714855442,2.32762318293637
3,1.1,0.621204122452711,1.85782654829467,2.33662242584196
3,1.11,0.627957637706526,1.86358679566184,2.34562915795531
3,1.12,0.634734472214179,1.86937777770052,2.35464330548634
3,1.13,0.641534582938556,1.87519937840359,2.36366479546503
3,1.14,0.648357923048421,1.88105147878131,2.37269355573289
3,1.15,0.655204441997028,1.88693395693128,2.38172951493426
3,1.16,0.662074085601576,1.89284668810938,2.39077260250781
3,1.17,0.668966796123414,1.89878954480143,2.39982274867801
3,1.18,0.675882512348918,1.90476239679562,2.40887988444671
3,1.19,0.682821169670950,1.91076511125560,2.41794394158465
3,1.2,0.689782700170806,1.91679755279400,2.42701485262320
3,1.21,0.696767032700581,1.92285958354659,2.43609255084601
3,1.22,0.703774092965868,1.92895106324665,2.44517697028078
3,1.23,0.710803803608694,1.93507184929979,2.45426804569110
3,1.24,0.717856084290630,1.94122179685889,2.46336571256826
3,1.25,0.724930851775987,1.94740075889925,2.47246990712326
3,1.26,0.732028020015028,1.95360858629379,2.48158056627876
3,1.27,0.739147500227108,1.95984512788825,2.49069762766115
3,1.28,0.746289200983689,1.96611023057633,2.49982102959264
3,1.29,0.753453028291140,1.97240373937464,2.50895071108350
3,1.3,0.760638885673259,1.97872549749750,2.51808661182425
3,1.31,0.767846674253459,1.98507534643142,2.52722867217796
3,1.32,0.775076292836533,1.99145312600924,2.53637683317270
3,1.33,0.782327637989963,1.99785867448386,2.54553103649390
3,1.34,0.789600604124683,2.00429182860155,2.55469122447687
3,1.35,0.796895083575260,2.01075242367467,2.56385734009941
3,1.36,0.804210966679427,2.01724029365383,2.57302932697441
3,1.37,0.811548141856918,2.02375527119947,2.58220712934255
3,1.38,0.818906495687552,2.03029718775267,2.59139069206511
3,1.39,0.826285912988519,2.03686587360530,2.60057996061678
3,1.4,0.833686276890822,2.04346115796938,2.60977488107856
3,1.41,0.841107468914831,2.05008286904559,2.61897540013076
3,1.42,0.848549369044909,2.05673083409092,2.62818146504601
3,1.43,0.856011855803063,2.06340487948547,2.63739302368240
3,1.44,0.863494806321602,2.07010483079826,2.64661002447665
3,1.45,0.870998096414744,2.07683051285210,2.65583241643735
3,1.46,0.878521600649164,2.08358174978743,2.66506014913827
3,1.47,0.886065192413432,2.09035836512516,2.67429317271173
3,1.48,0.893628743986332,2.09716018182843,2.68353143784210
3,1.49,0.901212126604025,2.10398702236329,2.69277489575926
3,1.5,0.908815210526042,2.11083870875826,2.70202349823221
3,1.51,0.916437865100074,2.11771506266280,2.71127719756272
3,1.52,0.924079958825557,2.12461590540460,2.72053594657904
3,1.53,0.931741359416028,2.13154105804573,2.72979969862970
3,1.54,0.939421933860228,2.13849034143757,2.73906840757734
3,1.55,0.947121548481961,2.14546357627461,2.74834202779264
3,1.56,0.954840068998678,2.15246058314701,2.75762051414833
3,1.57,0.962577360578791,2.15948118259197,2.76690382201318
3,1.58,0.970333287897704,2.16652519514387,2.77619190724616
3,1.59,0.978107715192558,2.17359244138318,2.78548472619062
3,1.6,0.985900506315683,2.18068274198418,2.79478223566850
3,1.61,0.993711524786767,2.18779591776144,2.80408439297468
3,1.62,1.00154063384373,2.19493178971505,2.81339115587132
3,1.63,1.00938769649228,2.20209017907460,2.82270248258232
3,1.64,1.01725257555425,2.20927090734206,2.83201833178781
3,1.65,1.02513513371458,2.21647379633327,2.84133866261869
3,1.66,1.03303523356706,2.22369866821835,2.85066343465129
3,1.67,1.04095273765877,2.23094534556082,2.85999260790205
3,1.68,1.04888750853331,2.23821365135554,2.86932614282223
3,1.69,1.05683940877273,2.24550340906549,2.87866400029276
3,1.7,1.06480830103821,2.25281444265730,2.88800614161910
3,1.71,1.07279404810956,2.26014657663569,2.89735252852613
3,1.72,1.08079651292343,2.26749963607662,2.90670312315319
3,1.73,1.08881555861036,2.27487344665947,2.91605788804911
3,1.74,1.09685104853060,2.28226783469790,2.92541678616729
3,1.75,1.10490284630881,2.28968262716970,2.93477978086089
3,1.76,1.11297081586749,2.29711765174552,2.94414683587803
3,1.77,1.12105482145935,2.30457273681645,2.95351791535709
3,1.78,1.12915472769853,2.31204771152056,2.96289298382203
3,1.79,1.13727039959064,2.31954240576840,2.97227200617776
3,1.8,1.14540170256180,2.32705665026742,2.98165494770562
3,1.81,1.15354850248650,2.33459027654537,2.99104177405886
3,1.82,1.16171066571447,2.34214311697267,3.00043245125820
3,1.83,1.16988805909643,2.34971500478386,3.00982694568743
3,1.84,1.17808055000892,2.35730577409797,3.01922522408905
3,1.85,1.18628800637799,2.36491525993803,3.02862725356005
3,1.86,1.19451029670201,2.37254329824960,3.03803300154760
3,1.87,1.20274729007346,2.38018972591836,3.04744243584490
3,1.88,1.21099885619978,2.38785438078684,3.05685552458706
3,1.89,1.21926486542326,2.39553710167027,3.06627223624701
3,1.9,1.22754518874012,2.40323772837155,3.07569253963143
3,1.91,1.23583969781853,2.41095610169537,3.08511640387684
3,1.92,1.24414826501596,2.41869206346157,3.09454379844561
3,1.93,1.25247076339551,2.42644545651762,3.10397469312211
3,1.94,1.26080706674152,2.43421612475034,3.11340905800883
3,1.95,1.26915704957429,2.44200391309693,3.12284686352264
3,1.96,1.27752058716410,2.44980866755514,3.13228808039103
3,1.97,1.28589755554439,2.45763023519280,3.14173267964841
3,1.98,1.29428783152417,2.46546846415662,3.15118063263246
3,1.99,1.30269129269980,2.47332320368031,3.16063191098051
3,2.0,1.31110781746598,2.48119430409202,3.17008648662603
